	score
MIS12	-4.3765616
B4GALT7	-4.3772655
MRPL45	-4.3773456
ZCCHC4	-4.377422
DCHS2	-4.3774924
GAPDHS	-4.3774943
DDX28	-4.3777466
KLHL42	-4.378445
ACOT13	-4.378759
OGA	-4.3790307
C2orf49	-4.380468
B3GNT9	-4.3807316
MRPL30	-4.3810534
GRPEL1	-4.3813434
SERPINB10	-4.3822107
STAMBP	-4.38225
TSEN54	-4.3824463
HOXC5	-4.382871
CIAO3	-4.3828926
CIPC	-4.383152
PLEKHG4	-4.383437
SUMF1	-4.3837204
H2BC3	-4.3837886
PHOSPHO2	-4.3857493
MRPL46	-4.386107
ZNF229	-4.3861766
RHOD	-4.386826
TRMT11	-4.3873577
MRM1	-4.3875303
CHDH	-4.388169
MIEF2	-4.388554
INSIG2	-4.388651
TECPR1	-4.388745
DENND2D	-4.3892236
AMPD2	-4.389284
RER1	-4.3895926
REXO4	-4.3900886
PSMG1	-4.39014
WDR24	-4.3902416
BCL7C	-4.390395
CLN5	-4.39077
ZKSCAN8	-4.391735
BTBD1	-4.39238
RRP8	-4.3931117
LRP2BP	-4.393356
LYPD6B	-4.3936462
SUMO4	-4.3937182
PAM16	-4.393766
SMKR1	-4.394138
CFAP61	-4.3942976
IL1R2	-4.3944287
RAB35	-4.3946385
GSTA4	-4.394819
BLZF1	-4.396004
RPS6KB2	-4.3963866
FBXO25	-4.397169
ECI1	-4.397885
WDR46	-4.39814
HSPBP1	-4.398783
MGST3	-4.4029546
TXNRD3	-4.403173
PAOX	-4.403665
ALKBH8	-4.403753
PBK	-4.4037657
ATP6V1F	-4.404623
HAUS8	-4.4056463
ZNF777	-4.405994
PAFAH2	-4.4061275
KRT81	-4.406174
ZFP92	-4.4061885
ZNF548	-4.406464
UTP15	-4.406597
PAQR3	-4.4076157
KIF25	-4.4078975
STN1	-4.4082246
DUSP3	-4.4083962
LTV1	-4.4089084
AMDHD2	-4.4093833
ATG2B	-4.409593
FGFBP3	-4.410143
ZNF775	-4.4106145
CLCF1	-4.4106727
PREB	-4.410755
ASPG	-4.4109416
ZIM2	-4.41149
CHRNE	-4.412792
MTG1	-4.4128375
MICAL2	-4.4128914
AQP8	-4.4134374
CASP6	-4.4136267
GALK1	-4.4146857
MAP3K20	-4.4152255
KHNYN	-4.4167523
CWC15	-4.417157
CRLS1	-4.417826
ARL16	-4.41787
SNRNP25	-4.417896
VPS26B	-4.4186554
PUS3	-4.4187093
NSUN6	-4.4188886
HRH1	-4.4189734
SH2D3A	-4.4189816
CLDN19	-4.419096
INTS12	-4.419328
CLCA4	-4.419611
OR4N2	-4.4196587
UBE3B	-4.4203362
MAP1LC3B	-4.4208455
BROX	-4.4210167
P3H1	-4.4217772
ARHGAP20	-4.4219036
MRPL10	-4.4226456
GDF1	-4.423532
CENPX	-4.4246917
ZNF354A	-4.4247518
MOGAT1	-4.4248276
GALNTL6	-4.4257727
ZNF528	-4.4259744
AZI2	-4.4275694
PRPF31	-4.427641
LRTOMT	-4.4288287
SEMA6B	-4.4288926
ZNF177	-4.429022
AP5S1	-4.4294467
HNRNPLL	-4.430301
ASB7	-4.43039
HCRTR2	-4.430809
OXSM	-4.4318576
HSPE1	-4.4327784
ASB13	-4.432879
TUT7	-4.4330897
NTPCR	-4.433249
ZNF654	-4.43325
INTS13	-4.433276
AMY1A	-4.433323
RIOK1	-4.4338927
RGL2	-4.4338965
CARNS1	-4.4350877
TTI1	-4.435229
FBXL16	-4.4355373
IFIT5	-4.4358163
SETD9	-4.4363036
TSNAX	-4.436384
NT5C	-4.436771
PLA2G3	-4.436866
ZNF266	-4.436943
APOA5	-4.4372134
LIMS3	-4.4372168
CDK3	-4.437221
ZNF441	-4.4373593
LRFN3	-4.437386
ZNF416	-4.437759
NOG	-4.4378853
MED30	-4.4385467
CNPY3	-4.4390626
TEX101	-4.4391303
MGAT2	-4.4397016
TRMT5	-4.4416504
RENBP	-4.4417872
MTCP1	-4.4418607
PLPP3	-4.442349
ZNF653	-4.4430847
CD58	-4.44315
RGPD2	-4.443391
DOK6	-4.4440746
MRPS28	-4.4442635
STARD4	-4.444678
EMC3	-4.4455523
EAPP	-4.445848
DHPS	-4.445902
PSPN	-4.4461308
ZNHIT1	-4.4462476
ZNF274	-4.446955
DDIT3	-4.447004
EMC6	-4.448236
NGLY1	-4.4485707
CHID1	-4.4486017
COASY	-4.448811
FAM111A	-4.4493594
ST6GALNAC4	-4.4496727
RHCE	-4.449948
NFKBIL1	-4.450441
TRAPPC5	-4.450897
CWC25	-4.451013
BECN1	-4.4511013
ZRANB3	-4.451268
PEX12	-4.4518886
FMN2	-4.45257
SUGCT	-4.452783
TESK1	-4.453099
ZDHHC2	-4.4531236
BRF2	-4.453383
FAAP100	-4.4534287
ELP1	-4.4538193
CISH	-4.4543357
FAM149B1	-4.45471
REEP5	-4.4550357
ARFRP1	-4.4550843
PTGES2	-4.456423
SCN7A	-4.4576116
DPH6	-4.458041
NDRG3	-4.4586415
CKLF	-4.458836
RLN3	-4.459057
IFIT1	-4.459198
TNNI1	-4.4594426
TMEM129	-4.4601245
LIN7B	-4.460745
MRPS17	-4.46138
UNC93B1	-4.4618874
CTBS	-4.462195
EXOSC1	-4.4625278
PELO	-4.4626784
PCBP4	-4.4639564
TMEM11	-4.4642262
ZNF34	-4.4646196
TFPT	-4.4647045
ADAP1	-4.4654145
PLEKHJ1	-4.46565
ACTR3C	-4.4659314
ALKBH2	-4.4668503
PUS7	-4.4671855
PRR5L	-4.467404
FBXO6	-4.4677877
CXXC4	-4.4680943
VTA1	-4.468502
SGK2	-4.4687557
CSRP3	-4.46882
PEX3	-4.4692626
ZNF853	-4.469359
RMDN3	-4.469671
ZNF273	-4.4705715
ANKRD44	-4.470647
EGR3	-4.4708533
RDH13	-4.470909
GPX3	-4.4709105
NMNAT3	-4.47114
ITFG2	-4.471344
DDX49	-4.471437
ZNF302	-4.472641
PHYH	-4.472899
FBXL13	-4.473177
PRKACG	-4.47344
VGF	-4.473889
MRPL23	-4.474055
AKAP10	-4.4742904
APLF	-4.4742904
RABL2B	-4.4745226
MRPL40	-4.475048
DUS2	-4.47533
OXNAD1	-4.475722
CDKN2D	-4.476099
RIMBP2	-4.476839
GNAT1	-4.477567
NEURL1B	-4.4780593
FAM98B	-4.478619
RNF130	-4.47984
CRB2	-4.480872
RAB38	-4.4815087
CPPED1	-4.482199
HRH2	-4.482404
PPP1R8	-4.482664
METTL4	-4.483801
G0S2	-4.4840302
SDS	-4.4840846
PORCN	-4.48556
PDCD5	-4.4861727
EEF1AKMT1	-4.4861946
CEBPD	-4.4862323
SLC35D1	-4.487519
THUMPD1	-4.487695
TRUB1	-4.488688
CRISP3	-4.4895706
WDR5B	-4.491343
ACYP1	-4.4916263
IL13RA1	-4.4921694
H4C1	-4.492413
AK9	-4.492474
NT5C3A	-4.4925494
AIMP1	-4.492759
CYS1	-4.4928656
SAMM50	-4.4939594
BORA	-4.496153
NR1H3	-4.4967437
INIP	-4.4967713
DBP	-4.497725
COX18	-4.498527
LNX2	-4.4992027
CERT1	-4.4996133
UCK1	-4.5007424
DEGS2	-4.5017834
HSCB	-4.5021567
CWF19L1	-4.502211
ZNF564	-4.5029845
ZNF749	-4.503529
ZNF112	-4.5039964
TRPV3	-4.504124
P2RY2	-4.5041547
RPP40	-4.504436
PGLS	-4.5057244
ZNF311	-4.5060105
NLRP4	-4.507341
SIRT4	-4.5080247
IDNK	-4.508765
NPY4R	-4.50888
NDUFAF7	-4.508912
LRRTM3	-4.509092
FBXW9	-4.509125
ZNF586	-4.5091686
DHDH	-4.5103517
SMYD4	-4.5110435
VPS45	-4.5136795
GTF2H5	-4.5137305
H2BC12	-4.513806
MT-ND4	-4.5139184
CHMP6	-4.513951
TDG	-4.5150476
CD72	-4.5152054
AARSD1	-4.5152364
TIMM10B	-4.5154223
ZNF875	-4.515745
ZNF681	-4.5158377
SLC35A1	-4.516502
H2BC13	-4.5173354
BLVRA	-4.5174503
UQCRQ	-4.519601
TPST2	-4.5197473
SRD5A3	-4.5203605
IFT22	-4.5206485
NDUFA7	-4.5213914
KLHL12	-4.5214667
BCL2L14	-4.5221696
ZNF486	-4.523047
SMG8	-4.5234776
ZNF596	-4.5240135
ZNF546	-4.524492
H2BC21	-4.5253844
TRIAP1	-4.525878
ZNF182	-4.5259337
COL28A1	-4.5261264
CMTM8	-4.5261865
TMEM86B	-4.5276113
WDR81	-4.528124
GALR1	-4.528484
LCMT1	-4.529783
CLPP	-4.5304885
CASP8AP2	-4.5308003
PRR5	-4.5317826
NIF3L1	-4.5323987
CHMP4A	-4.5325933
MPDU1	-4.5341353
MEA1	-4.5342565
ALG11	-4.5344596
SIGIRR	-4.5362315
CAPN2	-4.5363336
ANAPC13	-4.5367837
TAS2R46	-4.537046
ATP6V1E1	-4.5379605
YPEL5	-4.5381446
PNPLA7	-4.5382977
SMU1	-4.5389
ZNF221	-4.540077
FAAP24	-4.5405307
RBMX2	-4.5413995
ZNF620	-4.5415955
PABPC1L	-4.5416617
BPGM	-4.5422225
INTS11	-4.5425944
PTTG2	-4.5426946
SLCO5A1	-4.54308
BOLA3	-4.543547
ZNF630	-4.543569
ZNF141	-4.54401
PGP	-4.5449004
DPH1	-4.545676
CES5A	-4.546544
LIPA	-4.5471582
TAS2R14	-4.547424
GFRA3	-4.5485973
NSMCE1	-4.5486684
PDX1	-4.548875
ARHGEF35	-4.5496182
FAIM2	-4.550345
MRPS6	-4.5505466
MICA	-4.5507245
ERO1A	-4.5520034
L1TD1	-4.5524807
FBXL14	-4.5542855
TSC22D3	-4.554331
CYP26B1	-4.5545025
VPS25	-4.5546784
TIMM10	-4.555058
ATP6V0D1	-4.5560775
METTL22	-4.5561395
DERA	-4.556928
SOD1	-4.5569606
NECTIN1	-4.5571227
MLKL	-4.5571938
ACOT8	-4.5584254
AKR7A2	-4.5584664
INTS14	-4.5593376
TECTA	-4.560252
RS1	-4.560433
CACNG2	-4.560535
OR2AG1	-4.5616555
GTF3A	-4.5617433
KIR3DL3	-4.561926
MED19	-4.561939
TIMM23B	-4.562807
BNIP1	-4.563064
MAFK	-4.5632243
CARD9	-4.564054
ZNF154	-4.564078
CYSLTR1	-4.5644965
APBA3	-4.5657454
RNF5	-4.5657997
MEF2B	-4.566537
ARHGEF19	-4.566615
TIFA	-4.567066
IFITM2	-4.567255
RASGEF1A	-4.567817
ZNF2	-4.5679665
SIRT5	-4.56829
POP4	-4.56848
PIP4P2	-4.5696344
MKS1	-4.5697236
ZNF446	-4.5699563
HOMER3	-4.570036
PPFIBP2	-4.5704856
UBE2D4	-4.571583
EEF1E1	-4.5716996
MBTPS2	-4.5730596
NUBP1	-4.5732436
FOLR2	-4.574487
PCGF1	-4.5747833
DHX58	-4.575002
TXNDC17	-4.575151
TRMT10A	-4.5753393
FGF11	-4.57552
NDUFB7	-4.575907
RTN4RL2	-4.576301
FAM3C	-4.576493
CYB5RL	-4.5769305
NDUFB11	-4.5769706
DENND2C	-4.5770187
ZNF560	-4.577209
MPC2	-4.577324
KCNMB3	-4.577459
TIGD3	-4.5779233
MON1A	-4.578127
NKAIN4	-4.5791283
ASF1A	-4.5792522
PRSS8	-4.5794177
TCTN3	-4.579638
OSGEPL1	-4.5802684
RAB3D	-4.580464
EIF2B1	-4.581157
ZNF718	-4.5814543
RAB29	-4.5816636
PREX2	-4.5816903
CTHRC1	-4.5819035
VASN	-4.582278
CYP2R1	-4.5845604
GJD2	-4.587942
COX5B	-4.5882583
ELAVL4	-4.588502
SRA1	-4.58903
SAR1B	-4.589711
ZNF541	-4.5913625
C12orf66	-4.5915356
SPACA4	-4.5917606
H2BU1	-4.5921674
LCE1F	-4.592362
CALML4	-4.592669
CRX	-4.593067
CAPS	-4.5935683
SEPTIN1	-4.593866
ARHGEF26	-4.594502
AREG	-4.594705
FARSA	-4.5955696
SEC14L5	-4.5957403
DIABLO	-4.5961013
ARSD	-4.5966973
PCGF6	-4.5975437
ZNF891	-4.597679
CREG1	-4.5992255
MAF1	-4.59934
THAP11	-4.5994744
HYI	-4.600195
MFSD10	-4.60055
GSTK1	-4.601003
NDUFAF5	-4.6018453
SHC3	-4.6024475
PABPC1L2B	-4.6024513
DOK7	-4.603872
SURF1	-4.605062
RBKS	-4.6051893
CDX4	-4.605367
RAB43	-4.6055937
RSPO2	-4.60621
SDSL	-4.6069036
ORAI3	-4.6073513
ZNF222	-4.607483
SNRNP27	-4.6097016
RGS8	-4.6100554
HS3ST4	-4.610207
NOP9	-4.6107736
POLR1H	-4.611718
TPMT	-4.612
LIAS	-4.6132193
TRMT1	-4.613506
CORT	-4.6135793
PLAA	-4.61408
PNPLA4	-4.614244
BMP5	-4.6162753
CDR2L	-4.616505
CABP2	-4.616825
TSSC4	-4.617422
ZNF707	-4.619779
CCL3L3	-4.6198006
USHBP1	-4.620686
CDCA3	-4.621112
ALKBH6	-4.621492
PNO1	-4.621943
BBIP1	-4.6230555
HGSNAT	-4.624397
SPON2	-4.6244073
SEPTIN4	-4.624909
CYSTM1	-4.6249504
RAPSN	-4.6253066
GLYCTK	-4.625627
MCAT	-4.628264
PLA2G4E	-4.62833
ZNF557	-4.628386
B3GALT6	-4.628683
H1-4	-4.629061
ITPA	-4.6293635
LORICRIN	-4.62956
LPCAT4	-4.629604
NRL	-4.630812
IMP4	-4.6308355
DOK4	-4.6314125
COA5	-4.633056
FAM220A	-4.633432
DLL3	-4.634269
OTOA	-4.634787
LILRB5	-4.6348405
DDX55	-4.635394
PFDN1	-4.6356015
PCDHGA1	-4.6357627
ZNF583	-4.636211
ETNK2	-4.6368093
FAM8A1	-4.6372566
KCNJ14	-4.638384
VPS37D	-4.639564
SNIP1	-4.63978
CASTOR1	-4.639944
MAN2C1	-4.6413064
NUDT2	-4.6421185
CHRNA9	-4.643098
MAP3K6	-4.6457667
KBTBD8	-4.6459527
ZNF90	-4.6460977
NDUFB3	-4.646742
TBC1D24	-4.6469345
ARHGEF39	-4.6494255
NUP42	-4.649552
EEF2KMT	-4.6501336
CCL17	-4.6507206
RNASET2	-4.6507573
LSM11	-4.651144
PIGX	-4.6521535
DCAF1	-4.653403
NRTN	-4.653635
ZNHIT2	-4.65369
PGA3	-4.653946
CES2	-4.654403
MYLK4	-4.654699
VSIR	-4.656133
LHPP	-4.657072
MRPS24	-4.6577897
DRG2	-4.6581225
CISD3	-4.6585193
TBKBP1	-4.659773
ORMDL2	-4.660231
ZNF780B	-4.661154
RPS10	-4.661841
PICK1	-4.662175
PPP1R3B	-4.6624947
WIPI1	-4.6629853
NEURL2	-4.663359
ADAMTS8	-4.663545
HES3	-4.664046
USP20	-4.6642356
RAB42	-4.664931
CHMP1A	-4.665556
PPP1R2	-4.6658807
NOS1AP	-4.6659083
POLR3F	-4.6675696
NAA11	-4.669516
TCTEX1D1	-4.6696467
SGPP2	-4.670795
BATF2	-4.671032
METTL1	-4.673073
CRYBB2	-4.673286
OR7G2	-4.6746354
HTD2	-4.6750484
COX17	-4.6755724
RNF169	-4.675684
PPP4R3A	-4.676019
TRIM69	-4.6766396
TBC1D8B	-4.6767564
ZYG11B	-4.6797543
CMC4	-4.6804485
SNF8	-4.6804814
ERMAP	-4.681603
OTUD3	-4.681795
PRKN	-4.682137
RBBP9	-4.682258
PCDHGA2	-4.6823215
HECA	-4.682663
RCAN3	-4.6829534
TRAPPC2L	-4.683454
ACER2	-4.683861
SETDB2	-4.6838617
C1orf50	-4.684178
GRK3	-4.684531
TRMT6	-4.6849895
NDUFB1	-4.685322
PRAMEF10	-4.685846
SDHB	-4.686482
CMAS	-4.6865215
TINF2	-4.6865683
NLE1	-4.6879086
ACTN3	-4.688503
HS3ST6	-4.689141
PIGA	-4.689828
NT5M	-4.6900916
LIPT2	-4.6910977
EFCAB7	-4.6938653
DSEL	-4.6943965
TAS2R3	-4.6946273
CLEC2B	-4.694901
YAF2	-4.6949887
RGPD1	-4.695474
POMP	-4.6970673
MED11	-4.6972485
RIOK2	-4.6980405
BOK	-4.698147
ADAMTS3	-4.698601
UNC5D	-4.6996665
N6AMT1	-4.699906
RSPO3	-4.6999364
SRXN1	-4.7007747
FBXL22	-4.702216
NT5C3B	-4.7027335
KLK2	-4.703166
MTREX	-4.7034764
ZNF225	-4.704393
FPR3	-4.704499
UTP11	-4.7053704
ZNF684	-4.7060456
CAPN9	-4.7064514
ANKAR	-4.70699
SURF6	-4.7082353
B9D1	-4.7088075
MFHAS1	-4.708839
MPC1	-4.709611
KCND1	-4.7102985
PNPO	-4.7114644
H2BC9	-4.7119646
WDR72	-4.712894
ZNF720	-4.7145886
ENY2	-4.7147317
NAT1	-4.7148013
ZNF727	-4.715154
RAB36	-4.7154603
DECR2	-4.7161565
WNT9B	-4.7162976
PDXP	-4.716378
ZNF32	-4.716597
SELENOS	-4.7167125
NDUFA11	-4.7167926
NANP	-4.71729
ANO8	-4.717449
ELAVL3	-4.717827
RBFOX3	-4.717835
ZNF691	-4.7186327
ZNF30	-4.7189546
TAS2R19	-4.719185
MS4A10	-4.720179
OR8J3	-4.7203836
COBLL1	-4.720651
HBD	-4.721405
ZNF778	-4.721642
FCAMR	-4.7217255
TXNL4B	-4.721866
GNAT3	-4.7224445
ZNF500	-4.7225533
GAL	-4.7227893
PDE5A	-4.722919
TBC1D23	-4.723125
PABPC4L	-4.7231727
MTHFS	-4.7234135
OR7A10	-4.723753
NOMO2	-4.7245193
SEC61B	-4.7262087
SPATA2L	-4.726773
CMTM1	-4.7272964
ZNF730	-4.7284064
FAT2	-4.729719
ALDH3B2	-4.7303834
H2BC14	-4.730759
NR5A1	-4.731329
ENDOG	-4.731426
PPM1J	-4.7317243
JMJD4	-4.731953
EIF4EBP3	-4.732248
OSTM1	-4.7329874
APOBEC3F	-4.733522
MARVELD3	-4.733869
ANKRD9	-4.7343254
LRWD1	-4.73479
PANK4	-4.735375
MT1G	-4.7370644
MPST	-4.73777
GREB1	-4.738009
TUT4	-4.7383437
MAGED2	-4.7386055
DCAF12	-4.7390237
SLC4A11	-4.739595
TREX2	-4.740193
PDE11A	-4.740782
DOK5	-4.7409363
EIF2S3B	-4.741259
MAP4K1	-4.742082
TMEM179B	-4.744084
CCZ1B	-4.7447495
TMEM216	-4.744868
ARHGEF37	-4.7449822
USP18	-4.746016
PLEKHG1	-4.746134
OR2C1	-4.7464967
ATP6V1G1	-4.7484436
DPH3	-4.7502494
ZNF555	-4.750281
RFXANK	-4.750611
TMEM219	-4.7517033
KRBA1	-4.7524524
TTC26	-4.7528944
ZNF530	-4.7550945
BCS1L	-4.755215
HSPA12A	-4.75594
RTP5	-4.756022
XYLB	-4.756037
GNMT	-4.758002
PRSS2	-4.7586756
OR7A5	-4.75984
ZFP69	-4.7632046
LCMT2	-4.763275
PLA2G15	-4.7634473
CYP26C1	-4.7635007
H2BC4	-4.763537
PPAN	-4.763561
DHRS1	-4.764128
TOMM6	-4.765368
B3GNTL1	-4.765495
CCDC180	-4.766432
GOLGA1	-4.767625
UBXN8	-4.7676716
ACY1	-4.7686715
KRTCAP2	-4.7697206
SMN2	-4.7697353
ORAI1	-4.7702646
PRX	-4.7703547
NTAN1	-4.7713065
ADCY4	-4.7716722
TNN	-4.7717543
NEIL2	-4.7718234
TRAPPC13	-4.771828
AKR1B10	-4.7724414
HIKESHI	-4.772861
FOXO6	-4.773994
TFIP11	-4.774199
SYNE3	-4.774275
SHARPIN	-4.7744985
TAS2R4	-4.775112
HFM1	-4.775134
GUCA1B	-4.7760334
CYSLTR2	-4.776302
CTU1	-4.7763257
EIF4E1B	-4.776579
TOLLIP	-4.7769055
CCN1	-4.7784495
DONSON	-4.778971
ZNF836	-4.7796454
PDCL	-4.78013
TSR2	-4.7803063
ACTR6	-4.782557
HACL1	-4.782986
USP35	-4.783783
ADAMTS16	-4.7838893
CMTR2	-4.784412
PECAM1	-4.7849007
RWDD1	-4.784904
VPS8	-4.785934
DMWD	-4.786144
HCCS	-4.786779
BLVRB	-4.786961
HUS1	-4.7870173
KRT77	-4.787157
KCNS1	-4.787992
LMF1	-4.7881055
SLC44A4	-4.7883897
PIH1D1	-4.789739
MOV10L1	-4.792664
NHLRC1	-4.7927833
POLN	-4.793113
KCNK2	-4.7941327
TRMT112	-4.794436
GMPPB	-4.7947536
CLEC4C	-4.7950306
ZNF140	-4.7954183
CPA3	-4.7966514
ZP1	-4.7976966
ADPRM	-4.7988906
FGFRL1	-4.8007293
ZNF814	-4.800868
CGRRF1	-4.80098
ZNF761	-4.80103
SPA17	-4.8011165
RFPL1	-4.802322
APELA	-4.8033166
SEPHS2	-4.8045044
TMEM17	-4.8047743
RPL7	-4.8052945
OVCA2	-4.8055387
ERO1B	-4.8058753
ZNF782	-4.8061576
MST1	-4.806354
SLBP	-4.8069
ERVMER34-1	-4.807278
ZNF879	-4.8075337
SARDH	-4.8080306
SCGB1A1	-4.8107886
ZNF543	-4.8125024
DUSP14	-4.8134813
TRMT12	-4.8147435
LMAN1L	-4.8148417
FBXO45	-4.816326
MPHOSPH6	-4.8164735
BPNT2	-4.817342
ARHGAP11B	-4.818357
HDDC3	-4.818506
ZNF570	-4.8185554
SLC5A12	-4.8193803
ZNF799	-4.820183
NDUFA2	-4.82119
FABP7	-4.8221984
NXT2	-4.822373
NDUFC2-KCTD14	-4.823396
SCX	-4.8237576
RP2	-4.8239155
DNAAF3	-4.8244753
ZNF197	-4.8247905
PLD6	-4.8295994
C18orf32	-4.8298783
GDPD3	-4.8306355
TTI2	-4.8307505
DAAM2	-4.831396
GCM2	-4.8316016
ELAVL2	-4.8322005
ZNF764	-4.832303
DEFB123	-4.832779
PSMA8	-4.836045
DNAH5	-4.8363633
BAG3	-4.837009
MVB12A	-4.8370333
HYAL4	-4.837315
DEPDC7	-4.838304
ZNF180	-4.838584
ADM2	-4.839008
SIVA1	-4.83923
MSRB1	-4.8393383
ARL14EP	-4.8402805
PLAC8	-4.8404756
ZNF577	-4.841048
DGAT1	-4.841809
PJVK	-4.8418293
P2RY10	-4.8421264
ARHGAP45	-4.8422513
SHPK	-4.8423724
UNC13C	-4.8424153
H2BC5	-4.842524
UBAC1	-4.84275
ZNF81	-4.842918
PTCD1	-4.8431015
TSEN34	-4.843271
ZNF595	-4.844029
FGFBP2	-4.844107
ZNF324	-4.844822
FAM131B	-4.84557
DPH5	-4.8456454
H2BC11	-4.845985
SPR	-4.846457
FBXW12	-4.8476596
CELA2A	-4.848464
GLDN	-4.8484974
ING2	-4.848998
POLR1F	-4.84901
DNLZ	-4.849299
OAZ3	-4.8496175
DHRS4	-4.8503003
MRPL41	-4.8515077
CATSPER4	-4.85265
MOB4	-4.8530684
RTP1	-4.854013
OTUB2	-4.8552003
CHRAC1	-4.8553033
H2BC17	-4.8555284
OPN3	-4.8564887
FAHD2A	-4.856722
BUB1B-PAK6	-4.861007
MMACHC	-4.8616433
AK6	-4.863203
PRPF4	-4.8639207
ADAMTS14	-4.865873
EEF1AKMT2	-4.86639
LTN1	-4.8667164
UQCR11	-4.8675933
STARD6	-4.869444
BOLA2B	-4.8694987
PECR	-4.871822
SQOR	-4.871837
TMEM115	-4.872381
SYS1	-4.872748
TMED7	-4.8729672
TESPA1	-4.873344
RANGRF	-4.8745403
PTH	-4.874576
NINJ1	-4.8748627
IFIT3	-4.875508
RUBCN	-4.8755774
ZNF736	-4.8764577
ADGB	-4.8777146
NALCN	-4.8780913
KCNH8	-4.8784537
SPICE1	-4.8785152
ZNF679	-4.878841
KRBOX4	-4.879729
DNAL4	-4.880318
IRAG1	-4.8806214
OR8B12	-4.8809423
TSPAN15	-4.881166
VEGFD	-4.8811893
SHCBP1	-4.8817787
BIN3	-4.8828864
UROC1	-4.8845096
OR10G3	-4.884682
ZNF593	-4.8851504
SIRT6	-4.8876405
ADAMTS19	-4.8884377
SLC30A1	-4.888828
LYPD8	-4.8890686
GKAP1	-4.890487
CITED4	-4.8910713
DUSP12	-4.8911686
ZNF793	-4.8912606
SCN11A	-4.89144
MPLKIP	-4.8915753
NRXN2	-4.892126
TRAPPC3	-4.892528
LSM10	-4.8959327
TRIM39	-4.896479
OSGEP	-4.897021
B3GNT6	-4.897426
SURF2	-4.8976116
THSD7B	-4.8991275
HSD3B7	-4.8991876
ZNF610	-4.8994594
NRK	-4.901199
CHRNA7	-4.9017887
ZNF706	-4.9029307
WRAP53	-4.9034085
SPEF2	-4.903466
ZNF527	-4.904591
GCNT4	-4.9046082
INSL3	-4.904752
OR7C1	-4.9050164
COQ2	-4.906283
PPID	-4.907109
DTYMK	-4.9078975
SPDYE1	-4.9083443
KCNH7	-4.9115806
CAPN13	-4.9123654
HUS1B	-4.9129333
PSMG4	-4.913588
ZNF75D	-4.9140363
CLSTN2	-4.9140506
OR3A3	-4.9141107
ELSPBP1	-4.9150243
TMOD4	-4.9156423
B3GALT4	-4.9163775
ZNF670	-4.917379
CPA4	-4.918659
ROPN1	-4.919835
RIN3	-4.9210315
PLPP2	-4.9216466
ZNF136	-4.9229274
PANX2	-4.923754
ZNF860	-4.925352
HEXIM2	-4.9257946
ATOX1	-4.9279895
MAIP1	-4.9290614
OR4K17	-4.9292274
INPP5K	-4.929773
ADAMTS17	-4.9300423
MTRNR2L3	-4.9312005
TAS2R30	-4.9316983
CYP46A1	-4.9317894
TIMM9	-4.9330215
RAB7B	-4.933168
NDUFA4L2	-4.933609
ATP6V0E1	-4.9353595
ERI2	-4.935941
ISY1	-4.93723
CFHR5	-4.937724
KCNU1	-4.9390006
BEND3	-4.9411154
NKX2-4	-4.943022
LUZP2	-4.944216
PCDH8	-4.9446545
TIMM8B	-4.9450526
PSG2	-4.945347
ALG14	-4.9473224
PIP5KL1	-4.949167
NTN3	-4.9494905
BMP8A	-4.9496617
SPINK9	-4.950129
OR9G4	-4.951746
NPW	-4.952686
ARHGAP40	-4.9538326
TRMT61B	-4.954309
OR10H5	-4.954976
ZNF697	-4.955189
ABRAXAS1	-4.9559574
BYSL	-4.9576073
PIGP	-4.957919
CHRNA10	-4.95799
IFIT1B	-4.958458
RPS19BP1	-4.959578
IL9	-4.9598994
KRT82	-4.960878
MTRNR2L4	-4.961851
CASP4	-4.9638386
SLC25A31	-4.964266
CRYBB1	-4.964435
COX7B2	-4.964773
ZNF667	-4.9649777
RUNDC3A	-4.965133
PIGF	-4.966454
GALNT5	-4.9678454
MBD3L1	-4.968108
TPRX1	-4.971245
ZNF547	-4.971312
IFT52	-4.971411
AP5B1	-4.97188
TIMM21	-4.9728293
TAS2R31	-4.973192
AK7	-4.97333
KIAA2012	-4.9760423
ZNF619	-4.9772754
TMEM231	-4.9779844
ZNF737	-4.97932
TMC2	-4.9793215
SCO2	-4.979503
FRMPD3	-4.9797034
NIPSNAP3A	-4.9820685
NKAIN2	-4.9837036
MADCAM1	-4.9838743
SPDYE2	-4.9838996
UBE2V1	-4.984261
FBXW10	-4.9844513
ISCA1	-4.9848175
HSD17B8	-4.985265
SLX1A	-4.987244
CCDC65	-4.9874434
OPALIN	-4.994375
EDEM2	-4.9947877
ADAMTSL4	-4.9952497
PDE6H	-4.9953446
PPP4R3B	-4.995664
ZNF470	-4.9970474
ZNF688	-4.997973
HSPA12B	-4.9986916
H2BC15	-5.0007496
UPK3B	-5.002764
ZNF563	-5.004003
CISD1	-5.0043097
SLITRK4	-5.004397
MS4A4E	-5.0053554
ATP8A2	-5.005629
MAD2L1BP	-5.008125
UGT2B4	-5.008346
COMMD3	-5.008712
HMOX2	-5.0089808
BABAM2	-5.0097632
PPP1R1A	-5.0101614
THSD1	-5.010419
ZNF729	-5.012524
ZNF776	-5.0125604
FDXACB1	-5.0127788
COLCA2	-5.0137954
MGST2	-5.014069
ZNF233	-5.0154676
CNTN6	-5.015823
RPEL1	-5.0168185
ABI3BP	-5.017084
